AveragePrice,Date,Region,Type,Year
1.14,03/29,HarrisburgScranton,conventional,2015
1.08,03/22,HarrisburgScranton,conventional,2015
1.2,03/15,HarrisburgScranton,conventional,2015
1.15,03/08,HarrisburgScranton,conventional,2015
1.07,03/01,HarrisburgScranton,conventional,2015
1.2,02/22,HarrisburgScranton,conventional,2015
1.22,02/15,HarrisburgScranton,conventional,2015
1.02,02/08,HarrisburgScranton,conventional,2015
1.06,02/01,HarrisburgScranton,conventional,2015
1.17,01/25,HarrisburgScranton,conventional,2015
1.24,01/18,HarrisburgScranton,conventional,2015
1.26,01/11,HarrisburgScranton,conventional,2015
1.05,01/04,HarrisburgScranton,conventional,2015
1.27,12/27,HartfordSpringfield,conventional,2015
1.18,12/20,HartfordSpringfield,conventional,2015
1.24,12/13,HartfordSpringfield,conventional,2015
1.19,12/06,HartfordSpringfield,conventional,2015
1.32,11/29,HartfordSpringfield,conventional,2015
1.27,11/22,HartfordSpringfield,conventional,2015
1.12,11/15,HartfordSpringfield,conventional,2015
1.16,11/08,HartfordSpringfield,conventional,2015
1.16,11/01,HartfordSpringfield,conventional,2015
1.2,10/25,HartfordSpringfield,conventional,2015
0.93,10/18,HartfordSpringfield,conventional,2015
1.38,10/11,HartfordSpringfield,conventional,2015
1.3,10/04,HartfordSpringfield,conventional,2015
1.29,09/27,HartfordSpringfield,conventional,2015
1.25,09/20,HartfordSpringfield,conventional,2015
1.11,09/13,HartfordSpringfield,conventional,2015
1.27,09/06,HartfordSpringfield,conventional,2015
1.26,08/30,HartfordSpringfield,conventional,2015
1.14,08/23,HartfordSpringfield,conventional,2015
1.12,08/16,HartfordSpringfield,conventional,2015
1.12,08/09,HartfordSpringfield,conventional,2015
1.16,08/02,HartfordSpringfield,conventional,2015
1.3,07/26,HartfordSpringfield,conventional,2015
1.32,07/19,HartfordSpringfield,conventional,2015
1.06,07/12,HartfordSpringfield,conventional,2015
1.25,07/05,HartfordSpringfield,conventional,2015
1.27,06/28,HartfordSpringfield,conventional,2015
1.25,06/21,HartfordSpringfield,conventional,2015
1.15,06/14,HartfordSpringfield,conventional,2015
1.29,06/07,HartfordSpringfield,conventional,2015
1.33,05/31,HartfordSpringfield,conventional,2015
1.34,05/24,HartfordSpringfield,conventional,2015
1.2,05/17,HartfordSpringfield,conventional,2015
1.25,05/10,HartfordSpringfield,conventional,2015
1.25,05/03,HartfordSpringfield,conventional,2015
1.36,04/26,HartfordSpringfield,conventional,2015
1.35,04/19,HartfordSpringfield,conventional,2015
1.25,04/12,HartfordSpringfield,conventional,2015
1.33,04/05,HartfordSpringfield,conventional,2015
1.22,03/29,HartfordSpringfield,conventional,2015
1.11,03/22,HartfordSpringfield,conventional,2015
1.4,03/15,HartfordSpringfield,conventional,2015
1.43,03/08,HartfordSpringfield,conventional,2015
1.12,03/01,HartfordSpringfield,conventional,2015
1.38,02/22,HartfordSpringfield,conventional,2015
1.39,02/15,HartfordSpringfield,conventional,2015
1.09,02/08,HartfordSpringfield,conventional,2015
1.32,02/01,HartfordSpringfield,conventional,2015
1.35,01/25,HartfordSpringfield,conventional,2015
1.39,01/18,HartfordSpringfield,conventional,2015
1.38,01/11,HartfordSpringfield,conventional,2015
1.06,01/04,HartfordSpringfield,conventional,2015
0.78,12/27,Houston,conventional,2015
0.75,12/20,Houston,conventional,2015
0.73,12/13,Houston,conventional,2015
0.74,12/06,Houston,conventional,2015
0.79,11/29,Houston,conventional,2015
0.73,11/22,Houston,conventional,2015
0.72,11/15,Houston,conventional,2015
0.75,11/08,Houston,conventional,2015
0.77,11/01,Houston,conventional,2015
0.88,10/25,Houston,conventional,2015
0.9,10/18,Houston,conventional,2015
0.79,10/11,Houston,conventional,2015
0.82,10/04,Houston,conventional,2015
0.86,09/27,Houston,conventional,2015
0.83,09/20,Houston,conventional,2015
0.89,09/13,Houston,conventional,2015
0.89,09/06,Houston,conventional,2015
0.88,08/30,Houston,conventional,2015
0.89,08/23,Houston,conventional,2015
0.92,08/16,Houston,conventional,2015
0.92,08/09,Houston,conventional,2015
0.9,08/02,Houston,conventional,2015
0.79,07/26,Houston,conventional,2015
0.78,07/19,Houston,conventional,2015
0.79,07/12,Houston,conventional,2015
0.79,07/05,Houston,conventional,2015
0.74,06/28,Houston,conventional,2015
0.74,06/21,Houston,conventional,2015
0.62,06/14,Houston,conventional,2015
0.72,06/07,Houston,conventional,2015
0.72,05/31,Houston,conventional,2015
0.83,05/24,Houston,conventional,2015
0.82,05/17,Houston,conventional,2015
0.76,05/10,Houston,conventional,2015
0.74,05/03,Houston,conventional,2015
0.79,04/26,Houston,conventional,2015
0.82,04/19,Houston,conventional,2015
0.79,04/12,Houston,conventional,2015
0.83,04/05,Houston,conventional,2015
0.79,03/29,Houston,conventional,2015
0.8,03/22,Houston,conventional,2015
0.77,03/15,Houston,conventional,2015
0.78,03/08,Houston,conventional,2015
0.87,03/01,Houston,conventional,2015
0.82,02/22,Houston,conventional,2015
0.73,02/15,Houston,conventional,2015
0.7,02/08,Houston,conventional,2015
0.72,02/01,Houston,conventional,2015
0.77,01/25,Houston,conventional,2015
0.77,01/18,Houston,conventional,2015
0.78,01/11,Houston,conventional,2015
0.71,01/04,Houston,conventional,2015
1.04,12/27,Indianapolis,conventional,2015
1.1,12/20,Indianapolis,conventional,2015
1.03,12/13,Indianapolis,conventional,2015
0.92,12/06,Indianapolis,conventional,2015
1.08,11/29,Indianapolis,conventional,2015
1.11,11/22,Indianapolis,conventional,2015
1.08,11/15,Indianapolis,conventional,2015
0.96,11/08,Indianapolis,conventional,2015
1.01,11/01,Indianapolis,conventional,2015
1.02,10/25,Indianapolis,conventional,2015
0.97,10/18,Indianapolis,conventional,2015
1.1,10/11,Indianapolis,conventional,2015
0.98,10/04,Indianapolis,conventional,2015
1.04,09/27,Indianapolis,conventional,2015
0.91,09/20,Indianapolis,conventional,2015
0.87,09/13,Indianapolis,conventional,2015
1.11,09/06,Indianapolis,conventional,2015
1.17,08/30,Indianapolis,conventional,2015
1.22,08/23,Indianapolis,conventional,2015
1.14,08/16,Indianapolis,conventional,2015
1.2,08/09,Indianapolis,conventional,2015
1.21,08/02,Indianapolis,conventional,2015
1.22,07/26,Indianapolis,conventional,2015
1.07,07/19,Indianapolis,conventional,2015
1.05,07/12,Indianapolis,conventional,2015
1.05,07/05,Indianapolis,conventional,2015
0.95,06/28,Indianapolis,conventional,2015
1.03,06/21,Indianapolis,conventional,2015
1.15,06/14,Indianapolis,conventional,2015
1.28,06/07,Indianapolis,conventional,2015
1.37,05/31,Indianapolis,conventional,2015
1.29,05/24,Indianapolis,conventional,2015
1.26,05/17,Indianapolis,conventional,2015
1.06,05/10,Indianapolis,conventional,2015
1.13,05/03,Indianapolis,conventional,2015
1.24,04/26,Indianapolis,conventional,2015
1.08,04/19,Indianapolis,conventional,2015
1.15,04/12,Indianapolis,conventional,2015
1.17,04/05,Indianapolis,conventional,2015
1.09,03/29,Indianapolis,conventional,2015
1.11,03/22,Indianapolis,conventional,2015
1.21,03/15,Indianapolis,conventional,2015
1.07,03/08,Indianapolis,conventional,2015
1.13,03/01,Indianapolis,conventional,2015
1.34,02/22,Indianapolis,conventional,2015
1.3,02/15,Indianapolis,conventional,2015
0.98,02/08,Indianapolis,conventional,2015
0.92,02/01,Indianapolis,conventional,2015
1.06,01/25,Indianapolis,conventional,2015
1.14,01/18,Indianapolis,conventional,2015
1.25,01/11,Indianapolis,conventional,2015
1.02,01/04,Indianapolis,conventional,2015
0.99,12/27,Jacksonville,conventional,2015
1.19,12/20,Jacksonville,conventional,2015
0.96,12/13,Jacksonville,conventional,2015
1.19,12/06,Jacksonville,conventional,2015
0.96,11/29,Jacksonville,conventional,2015
0.98,11/22,Jacksonville,conventional,2015
1.25,11/15,Jacksonville,conventional,2015
1.25,11/08,Jacksonville,conventional,2015
0.97,11/01,Jacksonville,conventional,2015
1.22,10/25,Jacksonville,conventional,2015
1.25,10/18,Jacksonville,conventional,2015
0.99,10/11,Jacksonville,conventional,2015
0.99,10/04,Jacksonville,conventional,2015
1.27,09/27,Jacksonville,conventional,2015
0.99,09/20,Jacksonville,conventional,2015
1.24,09/13,Jacksonville,conventional,2015
0.98,09/06,Jacksonville,conventional,2015
1.26,08/30,Jacksonville,conventional,2015
1.25,08/23,Jacksonville,conventional,2015
1.25,08/16,Jacksonville,conventional,2015
0.99,08/09,Jacksonville,conventional,2015
1.24,08/02,Jacksonville,conventional,2015
1.25,07/26,Jacksonville,conventional,2015
1.0,07/19,Jacksonville,conventional,2015
1.22,07/12,Jacksonville,conventional,2015
0.95,07/05,Jacksonville,conventional,2015
1.16,06/28,Jacksonville,conventional,2015
0.95,06/21,Jacksonville,conventional,2015
1.2,06/14,Jacksonville,conventional,2015
0.98,06/07,Jacksonville,conventional,2015
1.24,05/31,Jacksonville,conventional,2015
1.0,05/24,Jacksonville,conventional,2015
1.22,05/17,Jacksonville,conventional,2015
1.24,05/10,Jacksonville,conventional,2015
0.96,05/03,Jacksonville,conventional,2015
1.21,04/26,Jacksonville,conventional,2015
1.17,04/19,Jacksonville,conventional,2015
0.99,04/12,Jacksonville,conventional,2015
1.1,04/05,Jacksonville,conventional,2015
1.2,03/29,Jacksonville,conventional,2015
0.96,03/22,Jacksonville,conventional,2015
1.27,03/15,Jacksonville,conventional,2015
1.24,03/08,Jacksonville,conventional,2015
1.01,03/01,Jacksonville,conventional,2015
1.1,02/22,Jacksonville,conventional,2015
1.24,02/15,Jacksonville,conventional,2015
1.21,02/08,Jacksonville,conventional,2015
0.92,02/01,Jacksonville,conventional,2015
1.2,01/25,Jacksonville,conventional,2015
1.27,01/18,Jacksonville,conventional,2015
1.2,01/11,Jacksonville,conventional,2015
0.97,01/04,Jacksonville,conventional,2015
0.83,12/27,LasVegas,conventional,2015
0.96,12/20,LasVegas,conventional,2015
0.95,12/13,LasVegas,conventional,2015
0.89,12/06,LasVegas,conventional,2015
0.95,11/29,LasVegas,conventional,2015
0.98,11/22,LasVegas,conventional,2015
0.95,11/15,LasVegas,conventional,2015
0.92,11/08,LasVegas,conventional,2015
0.99,11/01,LasVegas,conventional,2015
0.98,10/25,LasVegas,conventional,2015
0.91,10/18,LasVegas,conventional,2015
0.94,10/11,LasVegas,conventional,2015
0.97,10/04,LasVegas,conventional,2015
0.97,09/27,LasVegas,conventional,2015
0.97,09/20,LasVegas,conventional,2015
0.88,09/13,LasVegas,conventional,2015
1.02,09/06,LasVegas,conventional,2015
1.09,08/30,LasVegas,conventional,2015
1.06,08/23,LasVegas,conventional,2015
0.96,08/16,LasVegas,conventional,2015
0.96,08/09,LasVegas,conventional,2015
1.09,08/02,LasVegas,conventional,2015
1.06,07/26,LasVegas,conventional,2015
1.03,07/19,LasVegas,conventional,2015
1.02,07/12,LasVegas,conventional,2015
1.05,07/05,LasVegas,conventional,2015
1.01,06/28,LasVegas,conventional,2015
0.9,06/21,LasVegas,conventional,2015
0.88,06/14,LasVegas,conventional,2015
1.02,06/07,LasVegas,conventional,2015
1.03,05/31,LasVegas,conventional,2015
0.98,05/24,LasVegas,conventional,2015
0.95,05/17,LasVegas,conventional,2015
0.98,05/10,LasVegas,conventional,2015
0.94,05/03,LasVegas,conventional,2015
0.88,04/26,LasVegas,conventional,2015
0.82,04/19,LasVegas,conventional,2015
0.76,04/12,LasVegas,conventional,2015
0.81,04/05,LasVegas,conventional,2015
0.84,03/29,LasVegas,conventional,2015
0.9,03/22,LasVegas,conventional,2015
1.07,03/15,LasVegas,conventional,2015
1.01,03/08,LasVegas,conventional,2015
1.05,03/01,LasVegas,conventional,2015
1.16,02/22,LasVegas,conventional,2015
1.12,02/15,LasVegas,conventional,2015
1.01,02/08,LasVegas,conventional,2015
0.94,02/01,LasVegas,conventional,2015
1.06,01/25,LasVegas,conventional,2015
1.06,01/18,LasVegas,conventional,2015
0.93,01/11,LasVegas,conventional,2015
0.8,01/04,LasVegas,conventional,2015
0.8,12/27,LosAngeles,conventional,2015
0.85,12/20,LosAngeles,conventional,2015
0.74,12/13,LosAngeles,conventional,2015
0.66,12/06,LosAngeles,conventional,2015
0.83,11/29,LosAngeles,conventional,2015
0.81,11/22,LosAngeles,conventional,2015
0.74,11/15,LosAngeles,conventional,2015
0.84,11/08,LosAngeles,conventional,2015
0.89,11/01,LosAngeles,conventional,2015
0.95,10/25,LosAngeles,conventional,2015
0.89,10/18,LosAngeles,conventional,2015
0.92,10/11,LosAngeles,conventional,2015
0.98,10/04,LosAngeles,conventional,2015
0.9,09/27,LosAngeles,conventional,2015
0.99,09/20,LosAngeles,conventional,2015
0.98,09/13,LosAngeles,conventional,2015
0.92,09/06,LosAngeles,conventional,2015
0.9,08/30,LosAngeles,conventional,2015
1.03,08/23,LosAngeles,conventional,2015
0.93,08/16,LosAngeles,conventional,2015
0.94,08/09,LosAngeles,conventional,2015
1.0,08/02,LosAngeles,conventional,2015
0.95,07/26,LosAngeles,conventional,2015
1.02,07/19,LosAngeles,conventional,2015
1.03,07/12,LosAngeles,conventional,2015
0.96,07/05,LosAngeles,conventional,2015
0.94,06/28,LosAngeles,conventional,2015
0.91,06/21,LosAngeles,conventional,2015
0.79,06/14,LosAngeles,conventional,2015
0.84,06/07,LosAngeles,conventional,2015
0.85,05/31,LosAngeles,conventional,2015
0.97,05/24,LosAngeles,conventional,2015
0.98,05/17,LosAngeles,conventional,2015
0.78,05/10,LosAngeles,conventional,2015
0.78,05/03,LosAngeles,conventional,2015
1.02,04/26,LosAngeles,conventional,2015
0.93,04/19,LosAngeles,conventional,2015
0.93,04/12,LosAngeles,conventional,2015
1.01,04/05,LosAngeles,conventional,2015
1.0,03/29,LosAngeles,conventional,2015
1.01,03/22,LosAngeles,conventional,2015
0.94,03/15,LosAngeles,conventional,2015
0.86,03/08,LosAngeles,conventional,2015
0.75,03/01,LosAngeles,conventional,2015
0.83,02/22,LosAngeles,conventional,2015
0.83,02/15,LosAngeles,conventional,2015
0.9,02/08,LosAngeles,conventional,2015
0.74,02/01,LosAngeles,conventional,2015
0.96,01/25,LosAngeles,conventional,2015
0.89,01/18,LosAngeles,conventional,2015
0.85,01/11,LosAngeles,conventional,2015
0.85,01/04,LosAngeles,conventional,2015
1.04,12/27,Louisville,conventional,2015
1.05,12/20,Louisville,conventional,2015
0.91,12/13,Louisville,conventional,2015
0.83,12/06,Louisville,conventional,2015
0.97,11/29,Louisville,conventional,2015
1.01,11/22,Louisville,conventional,2015
1.04,11/15,Louisville,conventional,2015
0.93,11/08,Louisville,conventional,2015
0.89,11/01,Louisville,conventional,2015
1.06,10/25,Louisville,conventional,2015
1.03,10/18,Louisville,conventional,2015
1.03,10/11,Louisville,conventional,2015
1.11,10/04,Louisville,conventional,2015
1.18,09/27,Louisville,conventional,2015
1.05,09/20,Louisville,conventional,2015
0.98,09/13,Louisville,conventional,2015
0.98,09/06,Louisville,conventional,2015
1.13,08/30,Louisville,conventional,2015
1.15,08/23,Louisville,conventional,2015
1.09,08/16,Louisville,conventional,2015
1.08,08/09,Louisville,conventional,2015
0.93,08/02,Louisville,conventional,2015
0.88,07/26,Louisville,conventional,2015
1.08,07/19,Louisville,conventional,2015
1.13,07/12,Louisville,conventional,2015
1.15,07/05,Louisville,conventional,2015
1.15,06/28,Louisville,conventional,2015
1.17,06/21,Louisville,conventional,2015
1.07,06/14,Louisville,conventional,2015
1.01,06/07,Louisville,conventional,2015
1.0,05/31,Louisville,conventional,2015
1.05,05/24,Louisville,conventional,2015
1.2,05/17,Louisville,conventional,2015
1.1,05/10,Louisville,conventional,2015
1.03,05/03,Louisville,conventional,2015
1.21,04/26,Louisville,conventional,2015
1.01,04/19,Louisville,conventional,2015
0.97,04/12,Louisville,conventional,2015
1.08,04/05,Louisville,conventional,2015
1.0,03/29,Louisville,conventional,2015
0.99,03/22,Louisville,conventional,2015
1.21,03/15,Louisville,conventional,2015
1.18,03/08,Louisville,conventional,2015
1.02,03/01,Louisville,conventional,2015
1.01,02/22,Louisville,conventional,2015
1.13,02/15,Louisville,conventional,2015
1.0,02/08,Louisville,conventional,2015
0.9,02/01,Louisville,conventional,2015
1.02,01/25,Louisville,conventional,2015
1.06,01/18,Louisville,conventional,2015
1.05,01/11,Louisville,conventional,2015
0.92,01/04,Louisville,conventional,2015
0.99,12/27,MiamiFtLauderdale,conventional,2015
1.21,12/20,MiamiFtLauderdale,conventional,2015
0.97,12/13,MiamiFtLauderdale,conventional,2015
1.25,12/06,MiamiFtLauderdale,conventional,2015
0.98,11/29,MiamiFtLauderdale,conventional,2015
0.98,11/22,MiamiFtLauderdale,conventional,2015
1.22,11/15,MiamiFtLauderdale,conventional,2015
1.22,11/08,MiamiFtLauderdale,conventional,2015
0.98,11/01,MiamiFtLauderdale,conventional,2015
1.25,10/25,MiamiFtLauderdale,conventional,2015
1.24,10/18,MiamiFtLauderdale,conventional,2015
1.0,10/11,MiamiFtLauderdale,conventional,2015
0.99,10/04,MiamiFtLauderdale,conventional,2015
1.31,09/27,MiamiFtLauderdale,conventional,2015
0.98,09/20,MiamiFtLauderdale,conventional,2015
1.26,09/13,MiamiFtLauderdale,conventional,2015
0.98,09/06,MiamiFtLauderdale,conventional,2015
1.24,08/30,MiamiFtLauderdale,conventional,2015
1.24,08/23,MiamiFtLauderdale,conventional,2015
1.24,08/16,MiamiFtLauderdale,conventional,2015
0.97,08/09,MiamiFtLauderdale,conventional,2015
1.22,08/02,MiamiFtLauderdale,conventional,2015
1.24,07/26,MiamiFtLauderdale,conventional,2015
0.96,07/19,MiamiFtLauderdale,conventional,2015
1.24,07/12,MiamiFtLauderdale,conventional,2015
0.98,07/05,MiamiFtLauderdale,conventional,2015
1.21,06/28,MiamiFtLauderdale,conventional,2015
0.96,06/21,MiamiFtLauderdale,conventional,2015
1.26,06/14,MiamiFtLauderdale,conventional,2015
0.99,06/07,MiamiFtLauderdale,conventional,2015
1.27,05/31,MiamiFtLauderdale,conventional,2015
1.01,05/24,MiamiFtLauderdale,conventional,2015
1.24,05/17,MiamiFtLauderdale,conventional,2015
1.28,05/10,MiamiFtLauderdale,conventional,2015
0.98,05/03,MiamiFtLauderdale,conventional,2015
1.25,04/26,MiamiFtLauderdale,conventional,2015
1.23,04/19,MiamiFtLauderdale,conventional,2015
1.0,04/12,MiamiFtLauderdale,conventional,2015
1.11,04/05,MiamiFtLauderdale,conventional,2015
1.25,03/29,MiamiFtLauderdale,conventional,2015
0.97,03/22,MiamiFtLauderdale,conventional,2015
1.33,03/15,MiamiFtLauderdale,conventional,2015
1.3,03/08,MiamiFtLauderdale,conventional,2015
1.01,03/01,MiamiFtLauderdale,conventional,2015
1.24,02/22,MiamiFtLauderdale,conventional,2015
1.29,02/15,MiamiFtLauderdale,conventional,2015
1.25,02/08,MiamiFtLauderdale,conventional,2015
0.95,02/01,MiamiFtLauderdale,conventional,2015
1.27,01/25,MiamiFtLauderdale,conventional,2015
1.3,01/18,MiamiFtLauderdale,conventional,2015
1.28,01/11,MiamiFtLauderdale,conventional,2015
0.97,01/04,MiamiFtLauderdale,conventional,2015
1.05,12/27,Midsouth,conventional,2015
1.05,12/20,Midsouth,conventional,2015
1.03,12/13,Midsouth,conventional,2015
1.0,12/06,Midsouth,conventional,2015
1.05,11/29,Midsouth,conventional,2015
1.06,11/22,Midsouth,conventional,2015
1.02,11/15,Midsouth,conventional,2015
1.04,11/08,Midsouth,conventional,2015
1.08,11/01,Midsouth,conventional,2015
1.13,10/25,Midsouth,conventional,2015
1.05,10/18,Midsouth,conventional,2015
1.13,10/11,Midsouth,conventional,2015
1.18,10/04,Midsouth,conventional,2015
1.11,09/27,Midsouth,conventional,2015
1.13,09/20,Midsouth,conventional,2015
1.09,09/13,Midsouth,conventional,2015
